date,day_of_week,hour,item_name,revenue,transaction_count
2024-01-24,Wednesday,14,Latte,93.36,8
2024-01-24,Wednesday,14,Muffin,64.02,5
2024-01-24,Wednesday,14,Breakfast Sandwich,48.01,4
2024-01-24,Wednesday,15,Muffin,76.7,6
2024-01-24,Wednesday,15,Breakfast Sandwich,52.59,4
2024-01-24,Wednesday,15,Drip Coffee,39.45,3
2024-01-24,Wednesday,16,Breakfast Sandwich,78.65,7
2024-01-24,Wednesday,16,Drip Coffee,53.93,4
2024-01-24,Wednesday,16,Croissant,40.45,3
2024-01-24,Wednesday,17,Drip Coffee,80.31,7
2024-01-24,Wednesday,17,Croissant,55.07,5
2024-01-24,Wednesday,17,Latte,41.3,3
2024-01-24,Wednesday,18,Croissant,126.35,11
2024-01-24,Wednesday,18,Latte,86.64,7
2024-01-24,Wednesday,18,Muffin,64.98,5
2024-01-24,Wednesday,19,Latte,127.29,11
2024-01-24,Wednesday,19,Muffin,87.28,7
2024-01-24,Wednesday,19,Breakfast Sandwich,65.46,5
2024-01-24,Wednesday,20,Muffin,127.19,11
2024-01-24,Wednesday,20,Breakfast Sandwich,87.22,7
2024-01-24,Wednesday,20,Drip Coffee,65.41,5
2024-01-24,Wednesday,21,Breakfast Sandwich,126.08,11
2024-01-24,Wednesday,21,Drip Coffee,86.46,7
2024-01-24,Wednesday,21,Croissant,64.84,5
2024-01-24,Wednesday,22,Drip Coffee,80.05,7
2024-01-24,Wednesday,22,Croissant,54.89,5
2024-01-24,Wednesday,22,Latte,41.17,3
2024-01-25,Thursday,8,Latte,56.83,5
2024-01-25,Thursday,8,Muffin,38.97,3
2024-01-25,Thursday,8,Breakfast Sandwich,29.23,2
2024-01-25,Thursday,9,Muffin,56.57,5
2024-01-25,Thursday,9,Breakfast Sandwich,38.79,3
2024-01-25,Thursday,9,Drip Coffee,29.09,2
2024-01-25,Thursday,10,Breakfast Sandwich,56.84,5
2024-01-25,Thursday,10,Drip Coffee,38.98,3
2024-01-25,Thursday,10,Croissant,29.23,2
2024-01-25,Thursday,11,Drip Coffee,105.94,9
2024-01-25,Thursday,11,Croissant,72.65,6
2024-01-25,Thursday,11,Latte,54.48,5
2024-01-25,Thursday,12,Croissant,108.17,9
2024-01-25,Thursday,12,Latte,74.17,6
2024-01-25,Thursday,12,Muffin,55.63,5
2024-01-25,Thursday,13,Latte,110.93,9
2024-01-25,Thursday,13,Muffin,76.07,6
2024-01-25,Thursday,13,Breakfast Sandwich,57.05,5
2024-01-25,Thursday,14,Muffin,113.93,9
2024-01-25,Thursday,14,Breakfast Sandwich,78.12,7
2024-01-25,Thursday,14,Drip Coffee,58.59,5
2024-01-25,Thursday,15,Breakfast Sandwich,93.46,8
2024-01-25,Thursday,15,Drip Coffee,64.08,5
2024-01-25,Thursday,15,Croissant,48.06,4
2024-01-25,Thursday,16,Drip Coffee,95.44,8
2024-01-25,Thursday,16,Croissant,65.44,5
2024-01-25,Thursday,16,Latte,49.08,4
2024-01-25,Thursday,17,Croissant,96.87,8
2024-01-25,Thursday,17,Latte,66.42,6
2024-01-25,Thursday,17,Muffin,49.82,4
2024-01-25,Thursday,18,Latte,151.25,13
2024-01-25,Thursday,18,Muffin,103.72,9
2024-01-25,Thursday,18,Breakfast Sandwich,77.79,6
2024-01-25,Thursday,19,Muffin,151.14,13
2024-01-25,Thursday,19,Breakfast Sandwich,103.64,9
2024-01-25,Thursday,19,Drip Coffee,77.73,6
2024-01-25,Thursday,20,Breakfast Sandwich,149.82,12
2024-01-25,Thursday,20,Drip Coffee,102.74,9
2024-01-25,Thursday,20,Croissant,77.05,6
2024-01-25,Thursday,21,Drip Coffee,147.44,12
2024-01-25,Thursday,21,Croissant,101.1,8
2024-01-25,Thursday,21,Latte,75.82,6
2024-01-25,Thursday,22,Croissant,93.06,8
2024-01-25,Thursday,22,Latte,63.82,5
2024-01-25,Thursday,22,Muffin,47.86,4
2024-01-26,Friday,8,Muffin,83.62,7
2024-01-26,Friday,8,Breakfast Sandwich,57.34,5
2024-01-26,Friday,8,Drip Coffee,43,4
2024-01-26,Friday,9,Breakfast Sandwich,84.03,7
2024-01-26,Friday,9,Drip Coffee,57.62,5
2024-01-26,Friday,9,Croissant,43.21,4
2024-01-26,Friday,10,Drip Coffee,85.19,7
2024-01-26,Friday,10,Croissant,58.42,5
2024-01-26,Friday,10,Latte,43.81,4
2024-01-26,Friday,11,Croissant,159.9,13
2024-01-26,Friday,11,Latte,109.65,9
2024-01-26,Friday,11,Muffin,82.24,7
2024-01-26,Friday,12,Latte,163.99,14
2024-01-26,Friday,12,Muffin,112.45,9
2024-01-26,Friday,12,Breakfast Sandwich,84.34,7
2024-01-26,Friday,13,Muffin,168.41,14
2024-01-26,Friday,13,Breakfast Sandwich,115.48,10
2024-01-26,Friday,13,Drip Coffee,86.61,7
2024-01-26,Friday,14,Breakfast Sandwich,172.69,14
2024-01-26,Friday,14,Drip Coffee,118.42,10
2024-01-26,Friday,14,Croissant,88.81,7
2024-01-26,Friday,15,Drip Coffee,141.08,12
2024-01-26,Friday,15,Croissant,96.74,8
2024-01-26,Friday,15,Latte,72.56,6
2024-01-26,Friday,16,Croissant,143.19,12
2024-01-26,Friday,16,Latte,98.19,8
2024-01-26,Friday,16,Muffin,73.64,6
2024-01-26,Friday,17,Latte,144.25,12
2024-01-26,Friday,17,Muffin,98.92,8
2024-01-26,Friday,17,Breakfast Sandwich,74.19,6
2024-01-26,Friday,18,Muffin,223.43,19
2024-01-26,Friday,18,Breakfast Sandwich,153.21,13
2024-01-26,Friday,18,Drip Coffee,114.91,10
2024-01-26,Friday,19,Breakfast Sandwich,221.48,18
2024-01-26,Friday,19,Drip Coffee,151.87,13
2024-01-26,Friday,19,Croissant,113.9,9
2024-01-26,Friday,20,Drip Coffee,217.95,18
2024-01-26,Friday,20,Croissant,149.45,12
2024-01-26,Friday,20,Latte,112.09,9
2024-01-26,Friday,21,Croissant,213.24,18
2024-01-26,Friday,21,Latte,146.22,12
2024-01-26,Friday,21,Muffin,109.66,9
2024-01-26,Friday,22,Latte,134.1,11
2024-01-26,Friday,22,Muffin,91.96,8
2024-01-26,Friday,22,Breakfast Sandwich,68.97,6
2024-01-27,Saturday,8,Party Pack,94.41,8
2024-01-27,Saturday,8,Specialty Cake,69.42,6
2024-01-27,Saturday,8,Sundae,49.98,4
2024-01-27,Saturday,9,Specialty Cake,95.72,8
2024-01-27,Saturday,9,Sundae,70.38,6
2024-01-27,Saturday,9,Cold Brew,50.68,4
2024-01-27,Saturday,10,Sundae,97.74,8
2024-01-27,Saturday,10,Cold Brew,71.86,6
2024-01-27,Saturday,10,Brownie,51.74,4
2024-01-27,Saturday,11,Cold Brew,184.25,15
2024-01-27,Saturday,11,Brownie,135.48,11
2024-01-27,Saturday,11,Party Pack,97.54,8
2024-01-27,Saturday,12,Brownie,189.22,16
2024-01-27,Saturday,12,Party Pack,139.13,12
2024-01-27,Saturday,12,Specialty Cake,100.18,8
2024-01-27,Saturday,13,Party Pack,194.03,16
2024-01-27,Saturday,13,Specialty Cake,142.67,12
2024-01-27,Saturday,13,Sundae,102.72,9
2024-01-27,Saturday,14,Specialty Cake,198.14,17
2024-01-27,Saturday,14,Sundae,145.69,12
2024-01-27,Saturday,14,Cold Brew,104.9,9
2024-01-27,Saturday,15,Sundae,160.88,13
2024-01-27,Saturday,15,Cold Brew,118.3,10
2024-01-27,Saturday,15,Brownie,85.17,7
2024-01-27,Saturday,16,Cold Brew,162.07,14
2024-01-27,Saturday,16,Brownie,119.17,10
2024-01-27,Saturday,16,Party Pack,85.8,7
2024-01-27,Saturday,17,Brownie,161.96,13
2024-01-27,Saturday,17,Party Pack,119.09,10
2024-01-27,Saturday,17,Specialty Cake,85.74,7
2024-01-27,Saturday,18,Party Pack,248.84,21
2024-01-27,Saturday,18,Specialty Cake,182.97,15
2024-01-27,Saturday,18,Sundae,131.74,11
2024-01-27,Saturday,19,Specialty Cake,244.88,20
2024-01-27,Saturday,19,Sundae,180.06,15
2024-01-27,Saturday,19,Cold Brew,129.64,11
2024-01-27,Saturday,20,Sundae,239.58,20
2024-01-27,Saturday,20,Cold Brew,176.16,15
2024-01-27,Saturday,20,Brownie,126.84,11
2024-01-27,Saturday,21,Cold Brew,233.54,19
2024-01-27,Saturday,21,Brownie,171.72,14
2024-01-27,Saturday,21,Party Pack,123.64,10
2024-01-27,Saturday,22,Brownie,146.71,12
2024-01-27,Saturday,22,Party Pack,107.88,9
2024-01-27,Saturday,22,Specialty Cake,77.67,6
2024-01-28,Sunday,8,Specialty Cake,69.67,6
2024-01-28,Sunday,8,Sundae,51.23,4
2024-01-28,Sunday,8,Cold Brew,36.88,3
2024-01-28,Sunday,9,Sundae,71.14,6
2024-01-28,Sunday,9,Cold Brew,52.31,4
2024-01-28,Sunday,9,Brownie,37.66,3
2024-01-28,Sunday,10,Cold Brew,72.95,6
2024-01-28,Sunday,10,Brownie,53.64,4
2024-01-28,Sunday,10,Party Pack,38.62,3
2024-01-28,Sunday,11,Brownie,137.72,11
2024-01-28,Sunday,11,Party Pack,101.27,8
2024-01-28,Sunday,11,Specialty Cake,72.91,6
2024-01-28,Sunday,12,Party Pack,141.22,12
2024-01-28,Sunday,12,Specialty Cake,103.84,9
2024-01-28,Sunday,12,Sundae,74.76,6
2024-01-28,Sunday,13,Specialty Cake,144.22,12
2024-01-28,Sunday,13,Sundae,106.04,9
2024-01-28,Sunday,13,Cold Brew,76.35,6
2024-01-28,Sunday,14,Sundae,146.37,12
2024-01-28,Sunday,14,Cold Brew,107.63,9
2024-01-28,Sunday,14,Brownie,77.49,6
2024-01-28,Sunday,15,Cold Brew,117.97,10
2024-01-28,Sunday,15,Brownie,86.74,7
2024-01-28,Sunday,15,Party Pack,62.45,5
2024-01-28,Sunday,16,Brownie,117.88,10
2024-01-28,Sunday,16,Party Pack,86.68,7
2024-01-28,Sunday,16,Specialty Cake,62.41,5
2024-01-28,Sunday,17,Party Pack,116.85,10
2024-01-28,Sunday,17,Specialty Cake,85.92,7
2024-01-28,Sunday,17,Sundae,61.86,5
2024-01-28,Sunday,18,Specialty Cake,178.23,15
2024-01-28,Sunday,18,Sundae,131.06,11
2024-01-28,Sunday,18,Cold Brew,94.36,8
2024-01-28,Sunday,19,Sundae,174.38,15
2024-01-28,Sunday,19,Cold Brew,128.22,11
2024-01-28,Sunday,19,Brownie,92.32,8
2024-01-28,Sunday,20,Cold Brew,169.98,14
2024-01-28,Sunday,20,Brownie,124.99,10
2024-01-28,Sunday,20,Party Pack,89.99,7
2024-01-28,Sunday,21,Brownie,165.52,14
2024-01-28,Sunday,21,Party Pack,121.7,10
2024-01-28,Sunday,21,Specialty Cake,87.63,7
2024-01-28,Sunday,22,Party Pack,104.19,9
2024-01-28,Sunday,22,Specialty Cake,76.61,6
2024-01-28,Sunday,22,Sundae,55.16,5
2024-01-29,Monday,8,Croissant,52.12,4
2024-01-29,Monday,8,Latte,35.74,3
2024-01-29,Monday,8,Muffin,26.8,2
2024-01-29,Monday,9,Latte,53.45,4
2024-01-29,Monday,9,Muffin,36.65,3
2024-01-29,Monday,9,Breakfast Sandwich,27.49,2
2024-01-29,Monday,10,Muffin,54.89,5
2024-01-29,Monday,10,Breakfast Sandwich,37.64,3
2024-01-29,Monday,10,Drip Coffee,28.23,2
2024-01-29,Monday,11,Breakfast Sandwich,103.46,9
2024-01-29,Monday,11,Drip Coffee,70.95,6
2024-01-29,Monday,11,Croissant,53.21,4
2024-01-29,Monday,12,Drip Coffee,105.66,9
2024-01-29,Monday,12,Croissant,72.45,6
2024-01-29,Monday,12,Latte,54.34,5
2024-01-29,Monday,13,Croissant,107.24,9
2024-01-29,Monday,13,Latte,73.53,6
2024-01-29,Monday,13,Muffin,55.15,5
2024-01-29,Monday,14,Latte,108.03,9
2024-01-29,Monday,14,Muffin,74.08,6
2024-01-29,Monday,14,Breakfast Sandwich,55.56,5
2024-01-29,Monday,15,Muffin,86.36,7
2024-01-29,Monday,15,Breakfast Sandwich,59.22,5
2024-01-29,Monday,15,Drip Coffee,44.42,4
2024-01-29,Monday,16,Breakfast Sandwich,85.61,7
2024-01-29,Monday,16,Drip Coffee,58.7,5
2024-01-29,Monday,16,Croissant,44.03,4
2024-01-29,Monday,17,Drip Coffee,84.24,7
2024-01-29,Monday,17,Croissant,57.77,5
2024-01-29,Monday,17,Latte,43.33,4
2024-01-29,Monday,18,Croissant,127.76,11
2024-01-29,Monday,18,Latte,87.6,7
2024-01-29,Monday,18,Muffin,65.7,5
2024-01-29,Monday,19,Latte,124.53,10
2024-01-29,Monday,19,Muffin,85.39,7
2024-01-29,Monday,19,Breakfast Sandwich,64.05,5
2024-01-29,Monday,20,Muffin,121.26,10
2024-01-29,Monday,20,Breakfast Sandwich,83.15,7
2024-01-29,Monday,20,Drip Coffee,62.36,5
2024-01-29,Monday,21,Breakfast Sandwich,118.31,10
2024-01-29,Monday,21,Drip Coffee,81.13,7
2024-01-29,Monday,21,Croissant,60.85,5
2024-01-29,Monday,22,Drip Coffee,74.84,6
2024-01-29,Monday,22,Croissant,51.32,4
2024-01-29,Monday,22,Latte,38.49,3
2024-01-30,Tuesday,8,Latte,45.3,4
2024-01-30,Tuesday,8,Muffin,31.07,3
2024-01-30,Tuesday,8,Breakfast Sandwich,23.3,2
2024-01-30,Tuesday,9,Muffin,46.53,4
2024-01-30,Tuesday,9,Breakfast Sandwich,31.91,3
2024-01-30,Tuesday,9,Drip Coffee,23.93,2
2024-01-30,Tuesday,10,Breakfast Sandwich,47.71,4
2024-01-30,Tuesday,10,Drip Coffee,32.71,3
2024-01-30,Tuesday,10,Croissant,24.54,2
2024-01-30,Tuesday,11,Drip Coffee,89.56,7
2024-01-30,Tuesday,11,Croissant,61.41,5
2024-01-30,Tuesday,11,Latte,46.06,4
2024-01-30,Tuesday,12,Croissant,90.9,8
2024-01-30,Tuesday,12,Latte,62.33,5
2024-01-30,Tuesday,12,Muffin,46.75,4
2024-01-30,Tuesday,13,Latte,91.57,8
2024-01-30,Tuesday,13,Muffin,62.79,5
2024-01-30,Tuesday,13,Breakfast Sandwich,47.1,4
2024-01-30,Tuesday,14,Muffin,91.51,8
2024-01-30,Tuesday,14,Breakfast Sandwich,62.75,5
2024-01-30,Tuesday,14,Drip Coffee,47.06,4
2024-01-30,Tuesday,15,Breakfast Sandwich,72.57,6
2024-01-30,Tuesday,15,Drip Coffee,49.76,4
2024-01-30,Tuesday,15,Croissant,37.32,3
2024-01-30,Tuesday,16,Drip Coffee,71.41,6
2024-01-30,Tuesday,16,Croissant,48.97,4
2024-01-30,Tuesday,16,Latte,36.73,3
2024-01-30,Tuesday,17,Croissant,69.87,6
2024-01-30,Tuesday,17,Latte,47.91,4
2024-01-30,Tuesday,17,Muffin,35.93,3
2024-01-30,Tuesday,18,Latte,105.56,9
2024-01-30,Tuesday,18,Muffin,72.38,6
2024-01-30,Tuesday,18,Breakfast Sandwich,54.29,5
2024-01-30,Tuesday,19,Muffin,102.79,9
2024-01-30,Tuesday,19,Breakfast Sandwich,70.48,6
2024-01-30,Tuesday,19,Drip Coffee,52.86,4
2024-01-30,Tuesday,20,Breakfast Sandwich,100.29,8
2024-01-30,Tuesday,20,Drip Coffee,68.77,6
2024-01-30,Tuesday,20,Croissant,51.58,4
2024-01-30,Tuesday,21,Drip Coffee,98.32,8
2024-01-30,Tuesday,21,Croissant,67.42,6
2024-01-30,Tuesday,21,Latte,50.57,4
2024-01-30,Tuesday,22,Croissant,62.66,5
2024-01-30,Tuesday,22,Latte,42.96,4
2024-01-30,Tuesday,22,Muffin,32.22,3
2024-01-31,Wednesday,8,Muffin,49.43,4
2024-01-31,Wednesday,8,Breakfast Sandwich,33.9,3
2024-01-31,Wednesday,8,Drip Coffee,25.42,2
2024-01-31,Wednesday,9,Breakfast Sandwich,50.69,4
2024-01-31,Wednesday,9,Drip Coffee,34.76,3
2024-01-31,Wednesday,9,Croissant,26.07,2
2024-01-31,Wednesday,10,Drip Coffee,51.76,4
2024-01-31,Wednesday,10,Croissant,35.49,3
2024-01-31,Wednesday,10,Latte,26.62,2
2024-01-31,Wednesday,11,Croissant,96.57,8
2024-01-31,Wednesday,11,Latte,66.22,6
2024-01-31,Wednesday,11,Muffin,49.67,4
2024-01-31,Wednesday,12,Latte,97.29,8
2024-01-31,Wednesday,12,Muffin,66.71,6
2024-01-31,Wednesday,12,Breakfast Sandwich,50.03,4
2024-01-31,Wednesday,13,Muffin,97.22,8
2024-01-31,Wednesday,13,Breakfast Sandwich,66.66,6
2024-01-31,Wednesday,13,Drip Coffee,50,4
2024-01-31,Wednesday,14,Breakfast Sandwich,96.37,8
2024-01-31,Wednesday,14,Drip Coffee,66.08,6
2024-01-31,Wednesday,14,Croissant,49.56,4
2024-01-31,Wednesday,15,Drip Coffee,75.87,6
2024-01-31,Wednesday,15,Croissant,52.02,4
2024-01-31,Wednesday,15,Latte,39.02,3
2024-01-31,Wednesday,16,Croissant,74.23,6
2024-01-31,Wednesday,16,Latte,50.9,4
2024-01-31,Wednesday,16,Muffin,38.17,3
2024-01-31,Wednesday,17,Latte,72.36,6
2024-01-31,Wednesday,17,Muffin,49.62,4
2024-01-31,Wednesday,17,Breakfast Sandwich,37.21,3
2024-01-31,Wednesday,18,Muffin,109.2,9
2024-01-31,Wednesday,18,Breakfast Sandwich,74.88,6
2024-01-31,Wednesday,18,Drip Coffee,56.16,5
2024-01-31,Wednesday,19,Breakfast Sandwich,106.54,9
2024-01-31,Wednesday,19,Drip Coffee,73.06,6
2024-01-31,Wednesday,19,Croissant,54.79,5
2024-01-31,Wednesday,20,Drip Coffee,104.46,9
2024-01-31,Wednesday,20,Croissant,71.63,6
2024-01-31,Wednesday,20,Latte,53.72,4
2024-01-31,Wednesday,21,Croissant,103.18,9
2024-01-31,Wednesday,21,Latte,70.75,6
2024-01-31,Wednesday,21,Muffin,53.07,4
2024-01-31,Wednesday,22,Latte,66.36,6
2024-01-31,Wednesday,22,Muffin,45.5,4
2024-01-31,Wednesday,22,Breakfast Sandwich,34.13,3
2024-02-01,Thursday,8,Breakfast Sandwich,60.26,5
2024-02-01,Thursday,8,Drip Coffee,41.32,3
2024-02-01,Thursday,8,Croissant,30.99,3
2024-02-01,Thursday,9,Drip Coffee,61.53,5
2024-02-01,Thursday,9,Croissant,42.19,4
2024-02-01,Thursday,9,Latte,31.65,3
2024-02-01,Thursday,10,Croissant,62.45,5
2024-02-01,Thursday,10,Latte,42.83,4
2024-02-01,Thursday,10,Muffin,32.12,3
2024-02-01,Thursday,11,Latte,115.65,10
2024-02-01,Thursday,11,Muffin,79.31,7
2024-02-01,Thursday,11,Breakfast Sandwich,59.48,5
2024-02-01,Thursday,12,Muffin,115.57,10
2024-02-01,Thursday,12,Breakfast Sandwich,79.25,7
2024-02-01,Thursday,12,Drip Coffee,59.44,5
2024-02-01,Thursday,13,Breakfast Sandwich,114.56,10
2024-02-01,Thursday,13,Drip Coffee,78.56,7
2024-02-01,Thursday,13,Croissant,58.92,5
2024-02-01,Thursday,14,Drip Coffee,112.74,9
2024-02-01,Thursday,14,Croissant,77.3,6
2024-02-01,Thursday,14,Latte,57.98,5
2024-02-01,Thursday,15,Croissant,88.24,7
2024-02-01,Thursday,15,Latte,60.51,5
2024-02-01,Thursday,15,Muffin,45.38,4
2024-02-01,Thursday,16,Latte,86.01,7
2024-02-01,Thursday,16,Muffin,58.98,5
2024-02-01,Thursday,16,Breakfast Sandwich,44.24,4
2024-02-01,Thursday,17,Muffin,83.76,7
2024-02-01,Thursday,17,Breakfast Sandwich,57.43,5
2024-02-01,Thursday,17,Drip Coffee,43.07,4
2024-02-01,Thursday,18,Breakfast Sandwich,126.66,11
2024-02-01,Thursday,18,Drip Coffee,86.85,7
2024-02-01,Thursday,18,Croissant,65.14,5
2024-02-01,Thursday,19,Drip Coffee,124.18,10
2024-02-01,Thursday,19,Croissant,85.15,7
2024-02-01,Thursday,19,Latte,63.86,5
2024-02-01,Thursday,20,Croissant,122.66,10
2024-02-01,Thursday,20,Latte,84.11,7
2024-02-01,Thursday,20,Muffin,63.08,5
2024-02-01,Thursday,21,Latte,122.27,10
2024-02-01,Thursday,21,Muffin,83.84,7
2024-02-01,Thursday,21,Breakfast Sandwich,62.88,5
2024-02-01,Thursday,22,Muffin,79.38,7
2024-02-01,Thursday,22,Breakfast Sandwich,54.43,5
2024-02-01,Thursday,22,Drip Coffee,40.82,3
2024-02-02,Friday,8,Drip Coffee,91,8
2024-02-02,Friday,8,Croissant,62.4,5
2024-02-02,Friday,8,Latte,46.8,4
2024-02-02,Friday,9,Croissant,92.36,8
2024-02-02,Friday,9,Latte,63.33,5
2024-02-02,Friday,9,Muffin,47.5,4
2024-02-02,Friday,10,Latte,93.04,8
2024-02-02,Friday,10,Muffin,63.8,5
2024-02-02,Friday,10,Breakfast Sandwich,47.85,4
2024-02-02,Friday,11,Muffin,170.91,14
2024-02-02,Friday,11,Breakfast Sandwich,117.2,10
2024-02-02,Friday,11,Drip Coffee,87.9,7
2024-02-02,Friday,12,Breakfast Sandwich,169.42,14
2024-02-02,Friday,12,Drip Coffee,116.17,10
2024-02-02,Friday,12,Croissant,87.13,7
2024-02-02,Friday,13,Drip Coffee,166.72,14
2024-02-02,Friday,13,Croissant,114.32,10
2024-02-02,Friday,13,Latte,85.74,7
2024-02-02,Friday,14,Croissant,163.12,14
2024-02-02,Friday,14,Latte,111.85,9
2024-02-02,Friday,14,Muffin,83.89,7
2024-02-02,Friday,15,Latte,127.2,11
2024-02-02,Friday,15,Muffin,87.22,7
2024-02-02,Friday,15,Breakfast Sandwich,65.42,5
2024-02-02,Friday,16,Muffin,123.86,10
2024-02-02,Friday,16,Breakfast Sandwich,84.93,7
2024-02-02,Friday,16,Drip Coffee,63.7,5
2024-02-02,Friday,17,Breakfast Sandwich,120.84,10
2024-02-02,Friday,17,Drip Coffee,82.86,7
2024-02-02,Friday,17,Croissant,62.15,5
2024-02-02,Friday,18,Drip Coffee,183.64,15
2024-02-02,Friday,18,Croissant,125.93,10
2024-02-02,Friday,18,Latte,94.45,8
2024-02-02,Friday,19,Croissant,181.4,15
2024-02-02,Friday,19,Latte,124.39,10
2024-02-02,Friday,19,Muffin,93.29,8
2024-02-02,Friday,20,Latte,180.81,15
2024-02-02,Friday,20,Muffin,123.99,10
2024-02-02,Friday,20,Breakfast Sandwich,92.99,8
2024-02-02,Friday,21,Muffin,181.96,15
2024-02-02,Friday,21,Breakfast Sandwich,124.77,10
2024-02-02,Friday,21,Drip Coffee,93.58,8
2024-02-02,Friday,22,Breakfast Sandwich,119.16,10
2024-02-02,Friday,22,Drip Coffee,81.71,7
2024-02-02,Friday,22,Croissant,61.28,5
2024-02-03,Saturday,8,Sundae,103.81,9
2024-02-03,Saturday,8,Cold Brew,76.33,6
2024-02-03,Saturday,8,Brownie,54.96,5
2024-02-03,Saturday,9,Cold Brew,104.58,9
2024-02-03,Saturday,9,Brownie,76.9,6
2024-02-03,Saturday,9,Party Pack,55.37,5
2024-02-03,Saturday,10,Brownie,104.5,9
2024-02-03,Saturday,10,Party Pack,76.84,6
2024-02-03,Saturday,10,Specialty Cake,55.32,5
2024-02-03,Saturday,11,Party Pack,190.42,16
2024-02-03,Saturday,11,Specialty Cake,140.02,12
2024-02-03,Saturday,11,Sundae,100.81,8
2024-02-03,Saturday,12,Specialty Cake,187.39,16
2024-02-03,Saturday,12,Sundae,137.79,11
2024-02-03,Saturday,12,Cold Brew,99.21,8
2024-02-03,Saturday,13,Sundae,183.34,15
2024-02-03,Saturday,13,Cold Brew,134.81,11
2024-02-03,Saturday,13,Brownie,97.06,8
2024-02-03,Saturday,14,Cold Brew,178.71,15
2024-02-03,Saturday,14,Brownie,131.41,11
2024-02-03,Saturday,14,Party Pack,94.61,8
2024-02-03,Saturday,15,Brownie,139.22,12
2024-02-03,Saturday,15,Party Pack,102.37,9
2024-02-03,Saturday,15,Specialty Cake,73.7,6
2024-02-03,Saturday,16,Party Pack,135.83,11
2024-02-03,Saturday,16,Specialty Cake,99.87,8
2024-02-03,Saturday,16,Sundae,71.91,6
2024-02-03,Saturday,17,Specialty Cake,133.17,11
2024-02-03,Saturday,17,Sundae,97.92,8
2024-02-03,Saturday,17,Cold Brew,70.5,6
2024-02-03,Saturday,18,Sundae,203.89,17
2024-02-03,Saturday,18,Cold Brew,149.92,12
2024-02-03,Saturday,18,Brownie,107.94,9
2024-02-03,Saturday,19,Cold Brew,203.23,17
2024-02-03,Saturday,19,Brownie,149.44,12
2024-02-03,Saturday,19,Party Pack,107.59,9
2024-02-03,Saturday,20,Brownie,204.52,17
2024-02-03,Saturday,20,Party Pack,150.38,13
2024-02-03,Saturday,20,Specialty Cake,108.28,9
2024-02-03,Saturday,21,Party Pack,207.61,17
2024-02-03,Saturday,21,Specialty Cake,152.65,13
2024-02-03,Saturday,21,Sundae,109.91,9
2024-02-03,Saturday,22,Specialty Cake,136.87,11
2024-02-03,Saturday,22,Sundae,100.64,8
2024-02-03,Saturday,22,Cold Brew,72.46,6
2024-02-04,Sunday,8,Cold Brew,76.15,6
2024-02-04,Sunday,8,Brownie,55.99,5
2024-02-04,Sunday,8,Party Pack,40.31,3
2024-02-04,Sunday,9,Brownie,76.09,6
2024-02-04,Sunday,9,Party Pack,55.95,5
2024-02-04,Sunday,9,Specialty Cake,40.28,3
2024-02-04,Sunday,10,Party Pack,75.43,6
2024-02-04,Sunday,10,Specialty Cake,55.46,5
2024-02-04,Sunday,10,Sundae,39.93,3
2024-02-04,Sunday,11,Specialty Cake,136.45,11
2024-02-04,Sunday,11,Sundae,100.33,8
2024-02-04,Sunday,11,Cold Brew,72.24,6
2024-02-04,Sunday,12,Sundae,133.5,11
2024-02-04,Sunday,12,Cold Brew,98.16,8
2024-02-04,Sunday,12,Brownie,70.68,6
2024-02-04,Sunday,13,Cold Brew,130.13,11
2024-02-04,Sunday,13,Brownie,95.68,8
2024-02-04,Sunday,13,Party Pack,68.89,6
2024-02-04,Sunday,14,Brownie,126.71,11
2024-02-04,Sunday,14,Party Pack,93.17,8
2024-02-04,Sunday,14,Specialty Cake,67.08,6
2024-02-04,Sunday,15,Party Pack,98.9,8
2024-02-04,Sunday,15,Specialty Cake,72.72,6
2024-02-04,Sunday,15,Sundae,52.36,4
2024-02-04,Sunday,16,Specialty Cake,96.97,8
2024-02-04,Sunday,16,Sundae,71.3,6
2024-02-04,Sunday,16,Cold Brew,51.34,4
2024-02-04,Sunday,17,Sundae,95.78,8
2024-02-04,Sunday,17,Cold Brew,70.43,6
2024-02-04,Sunday,17,Brownie,50.71,4
2024-02-04,Sunday,18,Cold Brew,147.98,12
2024-02-04,Sunday,18,Brownie,108.81,9
2024-02-04,Sunday,18,Party Pack,78.34,7
2024-02-04,Sunday,19,Brownie,148.92,12
2024-02-04,Sunday,19,Party Pack,109.5,9
2024-02-04,Sunday,19,Specialty Cake,78.84,7
2024-02-04,Sunday,20,Party Pack,151.17,13
2024-02-04,Sunday,20,Specialty Cake,111.15,9
2024-02-04,Sunday,20,Sundae,80.03,7
2024-02-04,Sunday,21,Specialty Cake,154.48,13
2024-02-04,Sunday,21,Sundae,113.59,9
2024-02-04,Sunday,21,Cold Brew,81.78,7
2024-02-04,Sunday,22,Sundae,102.25,9
2024-02-04,Sunday,22,Cold Brew,75.18,6
2024-02-04,Sunday,22,Brownie,54.13,5
2024-02-05,Monday,8,Muffin,62.02,5
2024-02-05,Monday,8,Breakfast Sandwich,42.53,4
2024-02-05,Monday,8,Drip Coffee,31.89,3
2024-02-05,Monday,9,Breakfast Sandwich,61.47,5
2024-02-05,Monday,9,Drip Coffee,42.15,4
2024-02-05,Monday,9,Croissant,31.62,3
